bpm=120
1	 0.6	 1	 1	 0	 0	 0	 0
1	 0.6	 0	 0	 0	 0	 0	 0
1	 0.6	 1	 0	 0	 0	 0	 0
1	 0.6	 1	 0	 0	 0	 0	 0
2	 0.6	 0	 8	 0	 0	 0	 0
2	 0.6	 1	 0	 0	 0	 0	 0
2	 0.6	 0	 0	 0	 0	 0	 0
2	 0.6	 0	 0	 0	 0	 0	 0
3	 0.3	 1	 1	 0	 0	 0	 0
3	 0.3	 0	 0	 0	 0	 0	 0
3	 0.3	 1	 0	 0	 0	 0	 0
3	 0.3	 0	 8	 0	 0	 0	 0
4	 0.3	 1	 0	 0	 0	 0	 0
4	 0.3	 0	 0	 0	 0	 0	 0
4	 0.3	 1	 0	 0	 0	 0	 0
4	 0.3	 0	 1	 0	 0	 0	 0
5	 0.3	 1	 0	 0	 0	 0	 0
3	 0.3	 0	 1	 0	 0	 0	 0
3	 0.15	 0	 0	 0	 0	 0	 0
3	 0.15	 1	 0	 0	 0	 0	 0
3	 0.15	 0	 8	 0	 0	 0	 0
4	 0.15	 1	 0	 0	 0	 0	 0
4	 0.15	 0	 0	 0	 0	 0	 0
4	 0.15	 1	 0	 0	 0	 0	 0
4	 0.15	 0	 0	 0	 0	 0	 0
5	 0.15	 0	 0	 0	 0	 0	 0
5	 0.15	 0	 0	 0	 0	 0	 0
5	 0.15	 1	 0	 0	 0	 0	 0
5	 0.15	 0	 8	 0	 0	 0	 0
6	 0.15	 1	 0	 0	 0	 0	 0
6	 0.15	 0	 0	 0	 0	 0	 0
6	 0.15	 1	 0	 0	 0	 0	 0
6	 0.15	 0	 0	 0	 0	 0	 0
7	 0.15	 0	 0	 0	 0	 0	 0
